Sample ID,Commodity,Pesticide Code,Pesticide Name,Concentration,LOD,pp_,Annotate,Quantitate,Mean,Commodity Type,Variety,Commodity Claim,Facility Type,Origin,Country,State,Quantity,EPA Tolerance (ppm)
"FL0911230073STMI1","ST","B23","Fludioxonil","0.04","0.001","M","","","O","FR","NA","NC","H","1","","CA","","2.0"
"FL0911230073STMI1","ST","052","Malathion","0.032","0.0052","M","","P","O","FR","NA","NC","H","1","","CA","","8"
"FL0911230073STMI1","ST","B61","Pyraclostrobin","0.02","0.001","M","","","O","FR","NA","NC","H","1","","CA","","1.2"
"FL0911230073STMI1","ST","666","Carbendazim (MBC)","0.014","0.0015","M","","","O","FR","NA","NC","H","1","","CA","","5.0"
"FL0911230073STMI1","ST","011","Captan","0.58","0.19","M","","","O","FR","NA","NC","H","1","","CA","","20.0"
"FL0911230075STMI1","ST","A61","Triflumizole","0.035","0.001","M","","","O","FR","","NC","D","1","","CA","","2.0"
"FL0911230075STMI1","ST","B75","Boscalid","0.031","0.02","M","","","O","FR","","NC","D","1","","CA","","4.5"
"FL0911230075STMI1","ST","B61","Pyraclostrobin","0.0063","0.001","M","","","O","FR","","NC","D","1","","CA","","1.2"
"FL0911230075STMI1","ST","011","Captan","0.66","0.19","M","","","O","FR","","NC","D","1","","CA","","20.0"
"FL0911230075STMI1","ST","B41","Fenhexamid","0.45","0.0022","M","","","O","FR","","NC","D","1","","CA","","3.0"
"FL0911230075STMI1","ST","B22","Cyprodinil","0.078","0.02","M","","","O","FR","","NC","D","1","","CA","","5.0"
"FL0912280001STMI1","ST","902","Endosulfan sulfate","0.095","0.02","M","","","O","FR","NA","NC","D","1","","FL","","2.0"
"FL0912280001STMI1","ST","264","Propiconazole","0.054","0.0028","M","","","O","FR","NA","NC","D","1","","FL","","1.3"
"FL0912280001STMI1","ST","B48","Azoxystrobin","0.038","0.0025","M","","","O","FR","NA","NC","D","1","","FL","","10"
"FL0912280001STMI1","ST","011","Captan","7.5","0.19","M","","","O","FR","NA","NC","D","1","","FL","","20.0"
"FL0912280001STMI1","ST","B80","Acetamiprid","0.67","0.001","M","X","","O","FR","NA","NC","D","1","","FL","","0.60"
"FL0912280018STMI1","ST","B41","Fenhexamid","0.0047","0.0022","M","","","O","FR","NA","NC","H","1","","FL","","3.0"
"FL0912280018STMI1","ST","011","Captan","1.4","0.19","M","","","O","FR","NA","NC","H","1","","FL","","20.0"
"FL0912280018STMI1","ST","666","Carbendazim (MBC)","0.43","0.0015","M","","","O","FR","NA","NC","H","1","","FL","","5.0"
"FL0912280018STMI1","ST","930","Bifenthrin","0.17","0.0091","M","","","O","FR","NA","NC","H","1","","FL","","3.0"
"FL0912280029STMI1","ST","B23","Fludioxonil","0.096","0.001","M","","","O","FR","","NC","D","1","","FL","","2.0"
"FL0912280029STMI1","ST","ABC","Spinosad A","0.085","0.001","M","","P","O","FR","","NC","D","1","","FL","","1.0"
"FL0912280029STMI1","ST","264","Propiconazole","0.081","0.0028","M","","","O","FR","","NC","D","1","","FL","","1.3"
"FL0912280029STMI1","ST","ABD","Spinosad D","0.014","0.001","M","","P","O","FR","","NC","D","1","","FL","","1.0"
"FL0912280029STMI1","ST","B80","Acetamiprid","0.002","0.001","M","","","O","FR","","NC","D","1","","FL","","0.60"
"FL0912280029STMI1","ST","011","Captan","0.92","0.19","M","","","O","FR","","NC","D","1","","FL","","20.0"
"FL0912280029STMI1","ST","666","Carbendazim (MBC)","0.43","0.0015","M","","","O","FR","","NC","D","1","","FL","","5.0"
"FL0912280029STMI1","ST","B16","Pyrimethanil","0.16","0.001","M","","","O","FR","","NC","D","1","","FL","","3.0"
"FL0912280040STMI1","ST","B43","Thiamethoxam","0.13","0.0051","M","","","O","FR","NA","NC","L","1","","FL","","0.3"
"FL0912280040STMI1","ST","B22","Cyprodinil","0.068","0.02","M","","","O","FR","NA","NC","L","1","","FL","","5.0"
"FL0912280040STMI1","ST","B23","Fludioxonil","0.05","0.001","M","","","O","FR","NA","NC","L","1","","FL","","2.0"
"FL0912280040STMI1","ST","AES","Methoxyfenozide","0.035","0.0012","M","","","O","FR","NA","NC","L","1","","FL","","1.5"
"FL0912280040STMI1","ST","011","Captan","1.7","0.19","M","","","O","FR","NA","NC","L","1","","FL","","20.0"
"FL0912280040STMI1","ST","B41","Fenhexamid","0.69","0.0022","M","","","O","FR","NA","NC","L","1","","FL","","3.0"
"FL0912280040STMI1","ST","B48","Azoxystrobin","0.63","0.0025","M","","","O","FR","NA","NC","L","1","","FL","","10"
"FL0912280049STMI1","ST","607","Metalaxyl/Mefenoxam","0.19","0.089","M","","","O","FR","NA","NC","D","1","","CA","","10.0"
"FL0912280049STMI1","ST","B48","Azoxystrobin","0.0045","0.0025","M","","","O","FR","NA","NC","D","1","","CA","","10"
"FL0912280049STMI1","ST","B41","Fenhexamid","0.0022","0.0022","M","","","O","FR","NA","NC","D","1","","CA","","3.0"
"FL0912280049STMI1","ST","B23","Fludioxonil","0.0022","0.001","M","","","O","FR","NA","NC","D","1","","CA","","2.0"
"FL0912280049STMI1","ST","B22","Cyprodinil","0.031","0.02","M","","","O","FR","NA","NC","D","1","","CA","","5.0"
"FL0912280049STMI1","ST","011","Captan","3.2","0.19","M","","","O","FR","NA","NC","D","1","","CA","","20.0"
"FL0912280060STMI1","ST","011","Captan","6.9","0.19","M","","","O","FR","","NC","D","1","","FL","","20.0"
"FL0912280060STMI1","ST","930","Bifenthrin","0.022","0.0091","M","","","O","FR","","NC","D","1","","FL","","3.0"
"FL0912280060STMI1","ST","666","Carbendazim (MBC)","0.93","0.0015","M","","","O","FR","","NC","D","1","","FL","","5.0"
"MD0901070001STCA1","ST","B22","Cyprodinil","0.042","0.009","M","","","O","FR","N/A","NC","D","1","","FL","","5.0"
"MD0901070001STCA1","ST","B23","Fludioxonil","0.01","0.006","M","Q","","O","FR","N/A","NC","D","1","","FL","","2.0"
"MD0901070001STCA1","ST","624","Tetrahydrophthalimide (THPI)","0.344","0.09","M","","","O","FR","N/A","NC","D","1","","FL","","20.0"
"MD0901070001STCA1","ST","B16","Pyrimethanil","0.34","0.003","M","","","O","FR","N/A","NC","D","1","","FL","","3.0"
"MD0901070001STCA1","ST","B75","Boscalid","0.15","0.003","M","","","O","FR","N/A","NC","D","1","","FL","","4.5"
"MD0901070001STCA1","ST","930","Bifenthrin","0.123","0.012","M","","","O","FR","N/A","NC","D","1","","FL","","3.0"
"MD0901070001STCA1","ST","011","Captan","0.109","0.012","M","","","O","FR","N/A","NC","D","1","","FL","","20.0"
"MD0901070005STCA1","ST","B75","Boscalid","0.14","0.003","M","","","O","FR","N/A","NC","D","1","","CA","","4.5"
"MD0901070005STCA1","ST","B61","Pyraclostrobin","0.063","0.0015","M","","","O","FR","N/A","NC","D","1","","CA","","1.2"
"MD0901070005STCA1","ST","930","Bifenthrin","0.057","0.012","M","","","O","FR","N/A","NC","D","1","","CA","","3.0"
"MD0901070039STCA1","ST","011","Captan","0.514","0.012","M","","","O","FR","N/A","NC","D","1","","CA","","20.0"
"MD0901070039STCA1","ST","B48","Azoxystrobin","0.0025","0.0015","M","Q","","O","FR","N/A","NC","D","1","","CA","","10"
"MD0901070039STCA1","ST","902","Endosulfan sulfate","0.041","0.0042","M","","","O","FR","N/A","NC","D","1","","CA","","2.0"
"MD0901070042STCA1","ST","011","Captan","0.117","0.012","M","","","O","FR","N/A","NC","D","1","","FL","","20.0"
"MD0901070042STCA1","ST","B80","Acetamiprid","0.029","0.0015","M","","","O","FR","N/A","NC","D","1","","FL","","0.60"
"MD0901070042STCA1","ST","B16","Pyrimethanil","0.35","0.003","M","","","O","FR","N/A","NC","D","1","","FL","","3.0"
"MD0902040012STCA1","ST","011","Captan","0.364","0.012","M","","","O","FR","","NC","T","1","","CA","","20.0"
"MD0902040012STCA1","ST","B75","Boscalid","0.005","0.003","M","Q","","O","FR","","NC","T","1","","CA","","4.5"
"MD0902040012STCA1","ST","052","Malathion","0.038","0.0021","M","","","O","FR","","NC","T","1","","CA","","8"
"MD0902040024STCA1","ST","B61","Pyraclostrobin","0.067","0.0015","M","","","O","FR","","NC","T","1","","CA","","1.2"
"MD0902040024STCA1","ST","930","Bifenthrin","0.02","0.012","M","Q","","O","FR","","NC","T","1","","CA","","3.0"
"MD0902040024STCA1","ST","011","Captan","0.02","0.012","M","Q","","O","FR","","NC","T","1","","CA","","20.0"
"MD0902040024STCA1","ST","B22","Cyprodinil","1.1","0.009","M","","","O","FR","","NC","T","1","","CA","","5.0"
"MD0902040024STCA1","ST","B23","Fludioxonil","0.347","0.006","M","","","O","FR","","NC","T","1","","CA","","2.0"
"MD0902040039STCA1","ST","B48","Azoxystrobin","0.213","0.0015","M","","","O","FR","","NC","D","1","","CA","","10"
"MD0902040039STCA1","ST","011","Captan","0.089","0.012","M","","","O","FR","","NC","D","1","","CA","","20.0"
"MD0902040039STCA1","ST","B80","Acetamiprid","0.0097","0.0015","M","","","O","FR","","NC","D","1","","CA","","0.60"
"MD0902040039STCA1","ST","624","Tetrahydrophthalimide (THPI)","0.395","0.09","M","","","O","FR","","NC","D","1","","CA","","20.0"
"MD0902040039STCA1","ST","808","Fenpropathrin","0.35","0.009","M","","","O","FR","","NC","D","1","","CA","","2.0"
"MD0902040042STCA1","ST","B16","Pyrimethanil","1.31","0.003","M","","","O","FR","","NC","D","1","","FL","","3.0"
"MD0902040042STCA1","ST","624","Tetrahydrophthalimide (THPI)","0.929","0.09","M","","","O","FR","","NC","D","1","","FL","","20.0"
"MD0902040042STCA1","ST","011","Captan","0.386","0.012","M","","","O","FR","","NC","D","1","","FL","","20.0"
"MD0902040042STCA1","ST","B82","Bifenazate","0.222","0.042","M","","","O","FR","","NC","D","1","","FL","","1.5"
"MD0903040012STCA1","ST","011","Captan","0.0628","0.012","M","","","O","FR","","NC","T","1","","FL","","20.0"
"MD0903040012STCA1","ST","624","Tetrahydrophthalimide (THPI)","0.48","0.09","M","","","O","FR","","NC","T","1","","FL","","20.0"
"MD0903040012STCA1","ST","B48","Azoxystrobin","0.148","0.0015","M","","","O","FR","","NC","T","1","","FL","","10"
"MD0903040028STCA1","ST","AGT","Spiromesifen","0.0278","0.003","M","","","O","FR","","NC","T","1","","FL","","2.0"
"MD0903040028STCA1","ST","624","Tetrahydrophthalimide (THPI)","0.67","0.09","M","","","O","FR","","NC","T","1","","FL","","20.0"
"MD0903040028STCA1","ST","011","Captan","0.197","0.012","M","","","O","FR","","NC","T","1","","FL","","20.0"
"MD0903040028STCA1","ST","B75","Boscalid","0.0894","0.003","M","","","O","FR","","NC","T","1","","FL","","4.5"
"MD0903040028STCA1","ST","B16","Pyrimethanil","0.0479","0.003","M","","","O","FR","","NC","T","1","","FL","","3.0"
"MD0903040033STCA1","ST","011","Captan","0.227","0.012","M","","","O","FR","","NC","T","1","","MD","","20.0"
"MD0903040033STCA1","ST","B75","Boscalid","0.005","0.003","M","Q","","O","FR","","NC","T","1","","MD","","4.5"
"MD0903040033STCA1","ST","208","Malathion oxygen analog","0.0035","0.0021","M","Q","","O","FR","","NC","T","1","","MD","","8"
"MD0903040033STCA1","ST","B61","Pyraclostrobin","0.0419","0.0015","M","","","O","FR","","NC","T","1","","MD","","1.2"
"MD0903040033STCA1","ST","052","Malathion","0.031","0.0021","M","","","O","FR","","NC","T","1","","MD","","8"
"MD0903040033STCA1","ST","AGT","Spiromesifen","0.0273","0.003","M","","","O","FR","","NC","T","1","","MD","","2.0"
"MD0903040033STCA1","ST","B22","Cyprodinil","0.015","0.009","M","Q","","O","FR","","NC","T","1","","MD","","5.0"
"MD0903040033STCA1","ST","624","Tetrahydrophthalimide (THPI)","0.4","0.09","M","","","O","FR","","NC","T","1","","MD","","20.0"
"MD0903040036STCA1","ST","011","Captan","0.615","0.012","M","","","O","FR","","NC","T","1","","CA","","20.0"
"MD0903040036STCA1","ST","B57","Quinoxyfen","0.0262","0.0015","M","","","O","FR","","NC","T","1","","CA","","0.90"
"MD0903040036STCA1","ST","B16","Pyrimethanil","0.005","0.003","M","Q","","O","FR","","NC","T","1","","CA","","3.0"
"MD0904090005STCA1P","ST","AGT","Spiromesifen","0.075","0.003","M","","","O","FR","N/A","NC","R","1","","CA","","2.0"
"MD0904090005STCA1P","ST","B80","Acetamiprid","0.0025","0.0015","M","Q","","O","FR","N/A","NC","R","1","","CA","","0.60"
"MD0904090005STCA1P","ST","B43","Thiamethoxam","0.0025","0.0015","M","Q","","O","FR","N/A","NC","R","1","","CA","","0.3"
"MD0904090005STCA1P","ST","AES","Methoxyfenozide","0.012","0.003","M","","","O","FR","N/A","NC","R","1","","CA","","1.5"
"MD0904090005STCA1P","ST","B61","Pyraclostrobin","0.011","0.0015","M","","","O","FR","N/A","NC","R","1","","CA","","1.2"
"MD0904090005STCA1P","ST","102","Carbaryl","1.1","0.003","M","","","O","FR","N/A","NC","R","1","","CA","","4.0"
"MD0904090042STCA1","ST","B23","Fludioxonil","0.049","0.006","M","","","O","FR","","NC","D","1","","CA","","2.0"
"MD0904090042STCA1","ST","B16","Pyrimethanil","0.005","0.003","M","Q","","O","FR","","NC","D","1","","CA","","3.0"
"MD0904090042STCA1","ST","011","Captan","0.5","0.012","M","","","O","FR","","NC","D","1","","CA","","20.0"
"MD0904090042STCA1","ST","624","Tetrahydrophthalimide (THPI)","0.36","0.09","M","","","O","FR","","NC","D","1","","CA","","20.0"
"MD0904090042STCA1","ST","B22","Cyprodinil","0.079","0.009","M","","","O","FR","","NC","D","1","","CA","","5.0"
"MD0904090042STCA1","ST","B82","Bifenazate","0.07","0.042","M","Q","","O","FR","","NC","D","1","","CA","","1.5"
"MD0904220001STCA1","ST","B23","Fludioxonil","0.043","0.006","M","","","O","FR","N/A","NC","D","1","","CA","","2.0"
"MD0904220039STCA1","ST","B82","Bifenazate","0.07","0.042","M","Q","","O","FR","N/A","NC","D","1","","CA","","1.5"
"MD0905060001STCA1","ST","B22","Cyprodinil","0.081","0.009","M","","","O","FR","","NC","D","1","","CA","","5.0"
"MD0905060001STCA1","ST","967","Imidacloprid","0.01","0.006","M","Q","","O","FR","","NC","D","1","","CA","","0.50"
"MD0905060001STCA1","ST","B75","Boscalid","0.005","0.003","M","Q","","O","FR","","NC","D","1","","CA","","4.5"
"MD0905060001STCA1","ST","B16","Pyrimethanil","0.005","0.003","M","Q","","O","FR","","NC","D","1","","CA","","3.0"
"MD0905060001STCA1","ST","B10","Hexythiazox","0.052","0.003","M","","","O","FR","","NC","D","1","","CA","","3.0"
"MD0905060001STCA1","ST","B23","Fludioxonil","0.046","0.006","M","","","O","FR","","NC","D","1","","CA","","2.0"
"MD0905060001STCA1","ST","011","Captan","0.02","0.012","M","Q","","O","FR","","NC","D","1","","CA","","20.0"
"MD0905060005STCA1","ST","B23","Fludioxonil","0.073","0.006","M","","","O","FR","","NC","D","1","","CA","","2.0"
"MD0905060005STCA1","ST","B43","Thiamethoxam","0.0059","0.0015","M","","","O","FR","","NC","D","1","","CA","","0.3"
"MD0905060005STCA1","ST","B10","Hexythiazox","0.005","0.003","M","Q","","O","FR","","NC","D","1","","CA","","3.0"
"MD0905060005STCA1","ST","052","Malathion","0.0035","0.0021","M","Q","","O","FR","","NC","D","1","","CA","","8"
"MD0905060005STCA1","ST","B75","Boscalid","0.51","0.003","M","","","O","FR","","NC","D","1","","CA","","4.5"
"MD0905060005STCA1","ST","B22","Cyprodinil","0.26","0.009","M","","","O","FR","","NC","D","1","","CA","","5.0"
"MD0905060005STCA1","ST","B61","Pyraclostrobin","0.14","0.0015","M","","","O","FR","","NC","D","1","","CA","","1.2"
"MD0905060005STCA1","ST","B16","Pyrimethanil","0.076","0.003","M","","","O","FR","","NC","D","1","","CA","","3.0"
"MD0905060039STCA1","ST","011","Captan","0.02","0.012","M","Q","","O","FR","","NC","D","1","","CA","","20.0"
"MD0905060039STCA1","ST","B80","Acetamiprid","0.18","0.0015","M","","","O","FR","","NC","D","1","","CA","","0.60"
"MD0905060039STCA1","ST","B16","Pyrimethanil","0.14","0.003","M","","","O","FR","","NC","D","1","","CA","","3.0"
"MD0905060039STCA1","ST","B82","Bifenazate","0.077","0.042","M","","","O","FR","","NC","D","1","","CA","","1.5"
"MD0905060042STCA1","ST","011","Captan","0.02","0.012","M","Q","","O","FR","","NC","D","1","","CA","","20.0"
"MD0905060042STCA1","ST","208","Malathion oxygen analog","0.0035","0.0021","M","Q","","O","FR","","NC","D","1","","CA","","8"
"MD0905060042STCA1","ST","B61","Pyraclostrobin","0.0025","0.0015","M","Q","","O","FR","","NC","D","1","","CA","","1.2"
"MD0905060042STCA1","ST","B80","Acetamiprid","0.18","0.0015","M","","","O","FR","","NC","D","1","","CA","","0.60"
"MD0905060042STCA1","ST","624","Tetrahydrophthalimide (THPI)","0.15","0.09","M","Q","","O","FR","","NC","D","1","","CA","","20.0"
"MD0905060042STCA1","ST","808","Fenpropathrin","0.053","0.009","M","","","O","FR","","NC","D","1","","CA","","2.0"
"MD0905060042STCA1","ST","052","Malathion","0.039","0.0021","M","","","O","FR","","NC","D","1","","CA","","8"
"MD0906030012STCA1","ST","B82","Bifenazate","0.34","0.042","M","","","O","FR","None","NC","T","1","","CA","","1.5"
"MD0906030024STCA1","ST","624","Tetrahydrophthalimide (THPI)","0.15","0.09","M","Q","","O","FR","None","NC","T","1","","CA","","20.0"
"MD0906030024STCA1","ST","AES","Methoxyfenozide","0.08","0.003","M","","","O","FR","None","NC","T","1","","CA","","1.5"
"MD0906030033STCA1","ST","B75","Boscalid","0.88","0.003","M","","","O","FR","None","NC","T","1","","CA","","4.5"
"MD0906030033STCA1","ST","070","Piperonyl butoxide","0.015","0.009","M","Q","","O","FR","None","NC","T","1","","CA","","10"
"MD0906030033STCA1","ST","ABD","Spinosad D","0.014","0.0018","M","","","O","FR","None","NC","T","1","","CA","","1.0"
"MD0906030033STCA1","ST","208","Malathion oxygen analog","0.0086","0.0021","M","","","O","FR","None","NC","T","1","","CA","","8"
"MD0906030033STCA1","ST","B61","Pyraclostrobin","0.36","0.0015","M","","","O","FR","None","NC","T","1","","CA","","1.2"
"MD0906030033STCA1","ST","338","Dichlorvos (DDVP)","0.19","0.0021","M","","","O","FR","None","NC","T","1","","CA","","0.5"
"MD0906030033STCA1","ST","624","Tetrahydrophthalimide (THPI)","0.15","0.09","M","Q","","O","FR","None","NC","T","1","","CA","","20.0"
"MD0906030033STCA1","ST","ABC","Spinosad A","0.063","0.0018","M","","","O","FR","None","NC","T","1","","CA","","1.0"
"MD0906030033STCA1","ST","011","Captan","0.049","0.012","M","","","O","FR","None","NC","T","1","","CA","","20.0"
"MD0906030033STCA1","ST","052","Malathion","0.043","0.0021","M","","","O","FR","None","NC","T","1","","CA","","8"
"MD0906030036STCA1","ST","B61","Pyraclostrobin","0.13","0.0015","M","","","O","FR","None","NC","T","1","","CA","","1.2"
"MD0906030036STCA1","ST","ABC","Spinosad A","0.011","0.0018","M","","","O","FR","None","NC","T","1","","CA","","1.0"
"MD0906030036STCA1","ST","338","Dichlorvos (DDVP)","0.0035","0.0021","M","Q","","O","FR","None","NC","T","1","","CA","","0.5"
"MD0906030036STCA1","ST","ABD","Spinosad D","0.003","0.0018","M","Q","","O","FR","None","NC","T","1","","CA","","1.0"
"MD0906030036STCA1","ST","B48","Azoxystrobin","0.0025","0.0015","M","Q","","O","FR","None","NC","T","1","","CA","","10"
"MD0906030036STCA1","ST","B22","Cyprodinil","0.85","0.009","M","","","O","FR","None","NC","T","1","","CA","","5.0"
"MD0906030036STCA1","ST","B75","Boscalid","0.42","0.003","M","","","O","FR","None","NC","T","1","","CA","","4.5"
"MD0906030036STCA1","ST","B23","Fludioxonil","0.37","0.006","M","","","O","FR","None","NC","T","1","","CA","","2.0"
"MD0906030036STCA1","ST","679","Myclobutanil","0.35","0.021","M","","","O","FR","None","NC","T","1","","CA","","0.50"
"MD0906030036STCA1","ST","B80","Acetamiprid","0.23","0.0015","M","","","O","FR","None","NC","T","1","","CA","","0.60"
"MD0907080005STCA1","ST","052","Malathion","0.043","0.0021","M","","","O","FR","","NC","D","1","","CA","","8"
"MD0907080005STCA1","ST","208","Malathion oxygen analog","0.0035","0.0021","M","Q","","O","FR","","NC","D","1","","CA","","8"
"MD0907080005STCA1","ST","B80","Acetamiprid","0.0025","0.0015","M","Q","","O","FR","","NC","D","1","","CA","","0.60"
"MD0907080005STCA1","ST","B61","Pyraclostrobin","0.0025","0.0015","M","Q","","O","FR","","NC","D","1","","CA","","1.2"
"MD0907080005STCA1","ST","B75","Boscalid","0.029","0.003","M","","","O","FR","","NC","D","1","","CA","","4.5"
"MD0907080005STCA1","ST","ABI","Propiconazole II","0.05","0.03","M","Q","","O","FR","","NC","D","1","","CA","","1.3"
"MD0907080012STCA1","ST","B82","Bifenazate","0.22","0.042","M","","","O","FR","","NC","T","1","","CA","","1.5"
"MD0907080012STCA1","ST","B75","Boscalid","0.032","0.003","M","","","O","FR","","NC","T","1","","CA","","4.5"
