"Program","Year","Period","Week Ending","State","State ANSI","Data Item","Data label 1","Data label 2","Value","CV (%)"
"SURVEY",2010,"YEAR",NA,"CALIFORNIA","06","PRODUCTION","MEASURED IN $",NA,"1,813,557,000",NA
"SURVEY",2010,"YEAR",NA,"CALIFORNIA","06","PRODUCTION","MEASURED IN CWT",NA,"25,859,000",NA
"SURVEY",2010,"YEAR",NA,"CALIFORNIA","06","YIELD","MEASURED IN CWT / ACRE",NA,"670",NA
"SURVEY",2010,"YEAR",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"79.6",NA
"SURVEY",2010,"YEAR",NA,"CALIFORNIA","06","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"1,674,335,000",NA
"SURVEY",2010,"YEAR",NA,"CALIFORNIA","06","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"20,851,000",NA
"SURVEY",2010,"YEAR",NA,"CALIFORNIA","06","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"27.8",NA
"SURVEY",2010,"YEAR",NA,"CALIFORNIA","06","PROCESSING - PRODUCTION","MEASURED IN $",NA,"139,222,000",NA
"SURVEY",2010,"YEAR",NA,"CALIFORNIA","06","PROCESSING - PRODUCTION","MEASURED IN CWT",NA,"5,008,000",NA
"SURVEY",2010,"YEAR",NA,"FLORIDA","12","ACRES HARVESTED",NA,NA,"8,800",NA
"SURVEY",2010,"YEAR",NA,"FLORIDA","12","ACRES PLANTED",NA,NA,"8,800",NA
"SURVEY",2010,"YEAR",NA,"FLORIDA","12","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"187",NA
"SURVEY",2010,"YEAR",NA,"FLORIDA","12","PRODUCTION","MEASURED IN $",NA,"362,032,000",NA
"SURVEY",2010,"YEAR",NA,"FLORIDA","12","PRODUCTION","MEASURED IN CWT",NA,"1,936,000",NA
"SURVEY",2010,"YEAR",NA,"FLORIDA","12","YIELD","MEASURED IN CWT / ACRE",NA,"220",NA
"SURVEY",2010,"YEAR",NA,"FLORIDA","12","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"187",NA
"SURVEY",2010,"YEAR",NA,"FLORIDA","12","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"362,032,000",NA
"SURVEY",2010,"YEAR",NA,"FLORIDA","12","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"1,936,000",NA
"SURVEY",2010,"YEAR",NA,"NEW YORK","36","ACRES HARVESTED",NA,NA,"1,400",NA
"SURVEY",2010,"YEAR",NA,"NEW YORK","36","ACRES PLANTED",NA,NA,"1,600",NA
"SURVEY",2010,"YEAR",NA,"NEW YORK","36","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"197",NA
"SURVEY",2010,"YEAR",NA,"NEW YORK","36","PRODUCTION","MEASURED IN $",NA,"6,895,000",NA
"SURVEY",2010,"YEAR",NA,"NEW YORK","36","PRODUCTION","MEASURED IN CWT",NA,"35,000",NA
"SURVEY",2010,"YEAR",NA,"NEW YORK","36","YIELD","MEASURED IN CWT / ACRE",NA,"25",NA
"SURVEY",2010,"YEAR",NA,"NEW YORK","36","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"197",NA
"SURVEY",2010,"YEAR",NA,"NEW YORK","36","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"6,895,000",NA
"SURVEY",2010,"YEAR",NA,"NEW YORK","36","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"35,000",NA
"SURVEY",2010,"YEAR",NA,"NORTH CAROLINA","37","ACRES HARVESTED",NA,NA,"1,400",NA
"SURVEY",2010,"YEAR",NA,"NORTH CAROLINA","37","ACRES PLANTED",NA,NA,"1,500",NA
"SURVEY",2010,"YEAR",NA,"NORTH CAROLINA","37","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"135",NA
"SURVEY",2010,"YEAR",NA,"NORTH CAROLINA","37","PRODUCTION","MEASURED IN $",NA,"22,680,000",NA
"SURVEY",2010,"YEAR",NA,"NORTH CAROLINA","37","PRODUCTION","MEASURED IN CWT",NA,"168,000",NA
"SURVEY",2010,"YEAR",NA,"NORTH CAROLINA","37","YIELD","MEASURED IN CWT / ACRE",NA,"120",NA
"SURVEY",2010,"YEAR",NA,"NORTH CAROLINA","37","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"135",NA
"SURVEY",2010,"YEAR",NA,"NORTH CAROLINA","37","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"22,680,000",NA
"SURVEY",2010,"YEAR",NA,"NORTH CAROLINA","37","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"168,000",NA
"SURVEY",2010,"YEAR",NA,"OREGON","41","ACRES HARVESTED",NA,NA,"1,900",NA
"SURVEY",2010,"YEAR",NA,"OREGON","41","ACRES PLANTED",NA,NA,"2,100",NA
"SURVEY",2010,"YEAR",NA,"OREGON","41","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"69.1",NA
"SURVEY",2010,"YEAR",NA,"OREGON","41","PRODUCTION","MEASURED IN $",NA,"16,291,000",NA
"SURVEY",2010,"YEAR",NA,"OREGON","41","PRODUCTION","MEASURED IN CWT",NA,"236,000",NA
"SURVEY",2010,"YEAR",NA,"OREGON","41","YIELD","MEASURED IN CWT / ACRE",NA,"125",NA
"SURVEY",2010,"YEAR",NA,"OREGON","41","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"166",NA
"SURVEY",2010,"YEAR",NA,"OREGON","41","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"6,142,000",NA
"SURVEY",2010,"YEAR",NA,"OREGON","41","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"37,000",NA
"SURVEY",2010,"YEAR",NA,"OREGON","41","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"51",NA
"SURVEY",2010,"YEAR",NA,"OREGON","41","PROCESSING - PRODUCTION","MEASURED IN $",NA,"10,149,000",NA
"SURVEY",2010,"YEAR",NA,"OREGON","41","PROCESSING - PRODUCTION","MEASURED IN CWT",NA,"199,000",NA
"SURVEY",2010,"YEAR",NA,"WASHINGTON","53","ACRES HARVESTED",NA,NA,"1,500",NA
"SURVEY",2010,"YEAR",NA,"WASHINGTON","53","ACRES PLANTED",NA,NA,"1,500",NA
"SURVEY",2010,"YEAR",NA,"WASHINGTON","53","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"61.1",NA
"SURVEY",2010,"YEAR",NA,"WASHINGTON","53","PRODUCTION","MEASURED IN $",NA,"7,640,000",NA
"SURVEY",2010,"YEAR",NA,"WASHINGTON","53","PRODUCTION","MEASURED IN CWT",NA,"125,000",NA
"SURVEY",2010,"YEAR",NA,"WASHINGTON","53","YIELD","MEASURED IN CWT / ACRE",NA,"83",NA
"SURVEY",2010,"YEAR",NA,"WASHINGTON","53","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"189",NA
"SURVEY",2010,"YEAR",NA,"WASHINGTON","53","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"1,890,000",NA
"SURVEY",2010,"YEAR",NA,"WASHINGTON","53","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"10,000",NA
"SURVEY",2010,"YEAR",NA,"WASHINGTON","53","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"50",NA
"SURVEY",2010,"YEAR",NA,"WASHINGTON","53","PROCESSING - PRODUCTION","MEASURED IN $",NA,"5,750,000",NA
"SURVEY",2010,"YEAR",NA,"WASHINGTON","53","PROCESSING - PRODUCTION","MEASURED IN CWT",NA,"115,000",NA
"SURVEY",2009,"APR",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"78.9",NA
"SURVEY",2009,"AUG",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"73.5",NA
"SURVEY",2009,"DEC",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"142",NA
"SURVEY",2009,"DEC",NA,"FLORIDA","12","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"203.1",NA
"SURVEY",2009,"FEB",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"122",NA
"SURVEY",2009,"FEB",NA,"FLORIDA","12","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"134",NA
"SURVEY",2009,"JAN",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"104",NA
"SURVEY",2009,"JAN",NA,"FLORIDA","12","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"120",NA
"SURVEY",2009,"JUL",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"74.8",NA
"SURVEY",2009,"JUN",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"62.8",NA
"SURVEY",2009,"MAR",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"89.3",NA
"SURVEY",2009,"MAR",NA,"FLORIDA","12","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"101",NA
"SURVEY",2009,"MARKETING YEAR",NA,"CALIFORNIA","06","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"69.4",NA
"SURVEY",2009,"MARKETING YEAR",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"79",NA
"SURVEY",2009,"MARKETING YEAR",NA,"CALIFORNIA","06","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"29.5",NA
"SURVEY",2009,"MARKETING YEAR",NA,"FLORIDA","12","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"132",NA
"SURVEY",2009,"MARKETING YEAR",NA,"FLORIDA","12","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"132",NA
"SURVEY",2009,"MARKETING YEAR",NA,"NEW YORK","36","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"205",NA
"SURVEY",2009,"MARKETING YEAR",NA,"NEW YORK","36","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"205",NA
"SURVEY",2009,"MARKETING YEAR",NA,"NORTH CAROLINA","37","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"135",NA
"SURVEY",2009,"MARKETING YEAR",NA,"NORTH CAROLINA","37","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"135",NA
"SURVEY",2009,"MARKETING YEAR",NA,"OREGON","41","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"65.8",NA
"SURVEY",2009,"MARKETING YEAR",NA,"OREGON","41","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"140",NA
"SURVEY",2009,"MARKETING YEAR",NA,"OREGON","41","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"54",NA
"SURVEY",2009,"MARKETING YEAR",NA,"WASHINGTON","53","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"58.3",NA
"SURVEY",2009,"MARKETING YEAR",NA,"WASHINGTON","53","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"158",NA
"SURVEY",2009,"MARKETING YEAR",NA,"WASHINGTON","53","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"50",NA
"SURVEY",2009,"MAY",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"76.1",NA
"SURVEY",2009,"NOV",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"87.6",NA
"SURVEY",2009,"OCT",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"108",NA
"SURVEY",2009,"SEP",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"75",NA
"SURVEY",2009,"SPRING - MAR FORECAST",NA,"CALIFORNIA","06","FRESH MARKET - ACRES HARVESTED",NA,NA,"39,800",NA
"SURVEY",2009,"SPRING - MAR FORECAST",NA,"CALIFORNIA","06","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"24,856,000",NA
"SURVEY",2009,"SPRING - MAR FORECAST",NA,"CALIFORNIA","06","FRESH MARKET - YIELD","MEASURED IN CWT / ACRE",NA,"625",NA
"SURVEY",2009,"SPRING - MAR FORECAST",NA,"FLORIDA","12","FRESH MARKET - ACRES HARVESTED",NA,NA,"8,800",NA
"SURVEY",2009,"SPRING - MAR FORECAST",NA,"FLORIDA","12","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"2,376,000",NA
"SURVEY",2009,"SPRING - MAR FORECAST",NA,"FLORIDA","12","FRESH MARKET - YIELD","MEASURED IN CWT / ACRE",NA,"270",NA
"SURVEY",2009,"SPRING - MAR FORECAST",NA,"OREGON","41","FRESH MARKET - ACRES HARVESTED",NA,NA,"1,700",NA
"SURVEY",2009,"SPRING - MAR FORECAST",NA,"OREGON","41","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"211,000",NA
"SURVEY",2009,"SPRING - MAR FORECAST",NA,"OREGON","41","FRESH MARKET - YIELD","MEASURED IN CWT / ACRE",NA,"125",NA
"SURVEY",2009,"SUMMER - JUN FORECAST",NA,"CALIFORNIA","06","FRESH MARKET - ACRES HARVESTED",NA,NA,"39,800",NA
"SURVEY",2009,"SUMMER - JUN FORECAST",NA,"CALIFORNIA","06","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"24,856,000",NA
"SURVEY",2009,"SUMMER - JUN FORECAST",NA,"CALIFORNIA","06","FRESH MARKET - YIELD","MEASURED IN CWT / ACRE",NA,"625",NA
"SURVEY",2009,"SUMMER - JUN FORECAST",NA,"FLORIDA","12","FRESH MARKET - ACRES HARVESTED",NA,NA,"8,800",NA
"SURVEY",2009,"SUMMER - JUN FORECAST",NA,"FLORIDA","12","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"2,376,000",NA
"SURVEY",2009,"SUMMER - JUN FORECAST",NA,"FLORIDA","12","FRESH MARKET - YIELD","MEASURED IN CWT / ACRE",NA,"270",NA
"SURVEY",2009,"SUMMER - JUN FORECAST",NA,"OREGON","41","FRESH MARKET - ACRES HARVESTED",NA,NA,"1,700",NA
"SURVEY",2009,"SUMMER - JUN FORECAST",NA,"OREGON","41","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"211,000",NA
"SURVEY",2009,"SUMMER - JUN FORECAST",NA,"OREGON","41","FRESH MARKET - YIELD","MEASURED IN CWT / ACRE",NA,"125",NA
"SURVEY",2009,"WINTER - DEC FORECAST",NA,"CALIFORNIA","06","FRESH MARKET - ACRES HARVESTED",NA,NA,"39,000",NA
"SURVEY",2009,"WINTER - DEC FORECAST",NA,"CALIFORNIA","06","FRESH MARKET - ACRES PLANTED",NA,NA,"39,000",NA
"SURVEY",2009,"WINTER - DEC FORECAST",NA,"FLORIDA","12","FRESH MARKET - ACRES HARVESTED",NA,NA,"8,800",NA
"SURVEY",2009,"WINTER - DEC FORECAST",NA,"FLORIDA","12","FRESH MARKET - ACRES PLANTED",NA,NA,"8,800",NA
"SURVEY",2009,"WINTER - DEC FORECAST",NA,"OREGON","41","FRESH MARKET - ACRES HARVESTED",NA,NA,"1,700",NA
"SURVEY",2009,"WINTER - DEC FORECAST",NA,"OREGON","41","FRESH MARKET - ACRES PLANTED",NA,NA,"2,200",NA
"SURVEY",2009,"YEAR",NA,"CALIFORNIA","06","ACRES HARVESTED",NA,NA,"39,800",NA
"SURVEY",2009,"YEAR",NA,"CALIFORNIA","06","ACRES PLANTED",NA,NA,"39,800",NA
"SURVEY",2009,"YEAR",NA,"CALIFORNIA","06","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"69.4",NA
"SURVEY",2009,"YEAR",NA,"CALIFORNIA","06","PRODUCTION","MEASURED IN $",NA,"1,725,232,000",NA
"SURVEY",2009,"YEAR",NA,"CALIFORNIA","06","PRODUCTION","MEASURED IN CWT",NA,"24,856,000",NA
"SURVEY",2009,"YEAR",NA,"CALIFORNIA","06","YIELD","MEASURED IN CWT / ACRE",NA,"625",NA
"SURVEY",2009,"YEAR",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"79",NA
"SURVEY",2009,"YEAR",NA,"CALIFORNIA","06","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"1,583,160,000",NA
"SURVEY",2009,"YEAR",NA,"CALIFORNIA","06","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"20,040,000",NA
"SURVEY",2009,"YEAR",NA,"CALIFORNIA","06","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"29.5",NA
"SURVEY",2009,"YEAR",NA,"CALIFORNIA","06","PROCESSING - PRODUCTION","MEASURED IN $",NA,"142,072,000",NA
"SURVEY",2009,"YEAR",NA,"CALIFORNIA","06","PROCESSING - PRODUCTION","MEASURED IN CWT",NA,"4,816,000",NA
"SURVEY",2009,"YEAR",NA,"FLORIDA","12","ACRES HARVESTED",NA,NA,"8,800",NA
"SURVEY",2009,"YEAR",NA,"FLORIDA","12","ACRES PLANTED",NA,NA,"8,800",NA
"SURVEY",2009,"YEAR",NA,"FLORIDA","12","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"132",NA
"SURVEY",2009,"YEAR",NA,"FLORIDA","12","PRODUCTION","MEASURED IN $",NA,"313,632,000",NA
"SURVEY",2009,"YEAR",NA,"FLORIDA","12","PRODUCTION","MEASURED IN CWT",NA,"2,376,000",NA
"SURVEY",2009,"YEAR",NA,"FLORIDA","12","YIELD","MEASURED IN CWT / ACRE",NA,"270",NA
"SURVEY",2009,"YEAR",NA,"FLORIDA","12","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"132",NA
"SURVEY",2009,"YEAR",NA,"FLORIDA","12","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"313,632,000",NA
"SURVEY",2009,"YEAR",NA,"FLORIDA","12","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"2,376,000",NA
"SURVEY",2009,"YEAR",NA,"NEW YORK","36","ACRES HARVESTED",NA,NA,"1,400",NA
"SURVEY",2009,"YEAR",NA,"NEW YORK","36","ACRES PLANTED",NA,NA,"1,600",NA
"SURVEY",2009,"YEAR",NA,"NEW YORK","36","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"205",NA
"SURVEY",2009,"YEAR",NA,"NEW YORK","36","PRODUCTION","MEASURED IN $",NA,"9,020,000",NA
"SURVEY",2009,"YEAR",NA,"NEW YORK","36","PRODUCTION","MEASURED IN CWT",NA,"44,000",NA
"SURVEY",2009,"YEAR",NA,"NEW YORK","36","YIELD","MEASURED IN CWT / ACRE",NA,"31",NA
"SURVEY",2009,"YEAR",NA,"NEW YORK","36","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"205",NA
"SURVEY",2009,"YEAR",NA,"NEW YORK","36","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"9,020,000",NA
"SURVEY",2009,"YEAR",NA,"NEW YORK","36","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"44,000",NA
"SURVEY",2009,"YEAR",NA,"NORTH CAROLINA","37","ACRES HARVESTED",NA,NA,"1,500",NA
"SURVEY",2009,"YEAR",NA,"NORTH CAROLINA","37","ACRES PLANTED",NA,NA,"1,600",NA
"SURVEY",2009,"YEAR",NA,"NORTH CAROLINA","37","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"135",NA
"SURVEY",2009,"YEAR",NA,"NORTH CAROLINA","37","PRODUCTION","MEASURED IN $",NA,"26,325,000",NA
"SURVEY",2009,"YEAR",NA,"NORTH CAROLINA","37","PRODUCTION","MEASURED IN CWT",NA,"195,000",NA
"SURVEY",2009,"YEAR",NA,"NORTH CAROLINA","37","YIELD","MEASURED IN CWT / ACRE",NA,"130",NA
"SURVEY",2009,"YEAR",NA,"NORTH CAROLINA","37","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"135",NA
"SURVEY",2009,"YEAR",NA,"NORTH CAROLINA","37","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"26,325,000",NA
"SURVEY",2009,"YEAR",NA,"NORTH CAROLINA","37","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"195,000",NA
"SURVEY",2009,"YEAR",NA,"OREGON","41","ACRES HARVESTED",NA,NA,"1,700",NA
"SURVEY",2009,"YEAR",NA,"OREGON","41","ACRES PLANTED",NA,NA,"2,200",NA
"SURVEY",2009,"YEAR",NA,"OREGON","41","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"65.8",NA
"SURVEY",2009,"YEAR",NA,"OREGON","41","PRODUCTION","MEASURED IN $",NA,"13,888,000",NA
"SURVEY",2009,"YEAR",NA,"OREGON","41","PRODUCTION","MEASURED IN CWT",NA,"211,000",NA
"SURVEY",2009,"YEAR",NA,"OREGON","41","YIELD","MEASURED IN CWT / ACRE",NA,"125",NA
"SURVEY",2009,"YEAR",NA,"OREGON","41","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"140",NA
"SURVEY",2009,"YEAR",NA,"OREGON","41","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"4,060,000",NA
"SURVEY",2009,"YEAR",NA,"OREGON","41","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"29,000",NA
"SURVEY",2009,"YEAR",NA,"OREGON","41","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"54",NA
"SURVEY",2009,"YEAR",NA,"OREGON","41","PROCESSING - PRODUCTION","MEASURED IN $",NA,"9,828,000",NA
"SURVEY",2009,"YEAR",NA,"OREGON","41","PROCESSING - PRODUCTION","MEASURED IN CWT",NA,"182,000",NA
"SURVEY",2009,"YEAR",NA,"WASHINGTON","53","ACRES HARVESTED",NA,NA,"1,500",NA
"SURVEY",2009,"YEAR",NA,"WASHINGTON","53","ACRES PLANTED",NA,NA,"1,500",NA
"SURVEY",2009,"YEAR",NA,"WASHINGTON","53","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"58.3",NA
"SURVEY",2009,"YEAR",NA,"WASHINGTON","53","PRODUCTION","MEASURED IN $",NA,"8,338,000",NA
"SURVEY",2009,"YEAR",NA,"WASHINGTON","53","PRODUCTION","MEASURED IN CWT",NA,"143,000",NA
"SURVEY",2009,"YEAR",NA,"WASHINGTON","53","YIELD","MEASURED IN CWT / ACRE",NA,"95",NA
"SURVEY",2009,"YEAR",NA,"WASHINGTON","53","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"158",NA
"SURVEY",2009,"YEAR",NA,"WASHINGTON","53","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"1,738,000",NA
"SURVEY",2009,"YEAR",NA,"WASHINGTON","53","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"11,000",NA
"SURVEY",2009,"YEAR",NA,"WASHINGTON","53","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"50",NA
"SURVEY",2009,"YEAR",NA,"WASHINGTON","53","PROCESSING - PRODUCTION","MEASURED IN $",NA,"6,600,000",NA
"SURVEY",2009,"YEAR",NA,"WASHINGTON","53","PROCESSING - PRODUCTION","MEASURED IN CWT",NA,"132,000",NA
"SURVEY",2008,"APR",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"65.5",NA
"SURVEY",2008,"AUG",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"91",NA
"SURVEY",2008,"DEC",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"215",NA
"SURVEY",2008,"DEC",NA,"FLORIDA","12","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"203",NA
"SURVEY",2008,"FEB",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"107",NA
"SURVEY",2008,"FEB",NA,"FLORIDA","12","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"145",NA
"SURVEY",2008,"JAN",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"185",NA
"SURVEY",2008,"JAN",NA,"FLORIDA","12","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"199",NA
"SURVEY",2008,"JUL",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"65.9",NA
"SURVEY",2008,"JUN",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"61.9",NA
"SURVEY",2008,"MAR",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"95.2",NA
"SURVEY",2008,"MAR",NA,"FLORIDA","12","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"95.4",NA
"SURVEY",2008,"MARKETING YEAR",NA,"CALIFORNIA","06","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"69.6",NA
"SURVEY",2008,"MARKETING YEAR",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"77.3",NA
"SURVEY",2008,"MARKETING YEAR",NA,"CALIFORNIA","06","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"34.4",NA
"SURVEY",2008,"MARKETING YEAR",NA,"FLORIDA","12","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"139",NA
"SURVEY",2008,"MARKETING YEAR",NA,"FLORIDA","12","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"139",NA
"SURVEY",2008,"MARKETING YEAR",NA,"NEW YORK","36","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"165",NA
"SURVEY",2008,"MARKETING YEAR",NA,"NEW YORK","36","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"165",NA
"SURVEY",2008,"MARKETING YEAR",NA,"NORTH CAROLINA","37","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"100",NA
"SURVEY",2008,"MARKETING YEAR",NA,"NORTH CAROLINA","37","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"100",NA
"SURVEY",2008,"MARKETING YEAR",NA,"OREGON","41","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"70.5",NA
"SURVEY",2008,"MARKETING YEAR",NA,"OREGON","41","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"172",NA
"SURVEY",2008,"MARKETING YEAR",NA,"OREGON","41","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"58",NA
"SURVEY",2008,"MARKETING YEAR",NA,"WASHINGTON","53","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"70.1",NA
"SURVEY",2008,"MARKETING YEAR",NA,"WASHINGTON","53","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"172",NA
"SURVEY",2008,"MARKETING YEAR",NA,"WASHINGTON","53","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"51.7",NA
