"Sample ID","Commod","Pesticide Code","Pesticide Name","Test Class","Concentration","LOD","pp_","Confirm 1","Confirm 2","Annotate","Quantitate","Mean","Extract","Determ","EPA Tolerance (ppm)","pesticide_name_clean"
"FL1503230058STCA1","ST","AGG","Flonicamid","A",0.09,0.03,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"FL1504270009STCA1","ST","AGW","Chlorantraniliprole","I",0.1,0.01,"M","LU",NA,NA,NA,"O","805","52","1","chlorantraniliprole"
"FL1504270019STCA1","ST","AGG","Flonicamid","A",0.51,0.03,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"FL1504270040STCA1","ST","967","Imidacloprid","A",0.018,0.005,"M","LU",NA,NA,NA,"O","805","52","0.5","imidacloprid"
"FL1504270040STCA1P","ST","AFX","Novaluron","A",0.023,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"FL1504270085STCA1","ST","AGW","Chlorantraniliprole","I",0.066,0.01,"M","LU",NA,NA,NA,"O","805","52","1","chlorantraniliprole"
"FL1505260052STCA1","ST","AGG","Flonicamid","A",0.12,0.03,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"FL1505260060STCA1","ST","930","Bifenthrin","O",0.1,0.01,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1506220025STCA1","ST","AFX","Novaluron","A",0.17,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"FL1506220061STCA1","ST","930","Bifenthrin","O",0.044,0.01,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1506220072STCA1","ST","AFX","Novaluron","A",0.084,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"FL1507270029STCA1","ST","B80","Acetamiprid","A",0.18,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1507270080STCA1B","ST","930","Bifenthrin","O",0.028,0.01,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1508240009STCA1","ST","930","Bifenthrin","O",0.098,0.01,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1508240074STCA1","ST","930","Bifenthrin","O",0.029,0.01,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1509210058STCA1","ST","930","Bifenthrin","O",0.011,0.01,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1509220073STCA1","ST","AGG","Flonicamid","A",0.21,0.03,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"FL1509220093STCA1","ST","808","Fenpropathrin","O",0.42,0.005,"M","GT",NA,NA,NA,"O","805","35","2","fenpropathrin"
"FL1510260065STCA1","ST","930","Bifenthrin","O",0.057,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1512150079STCA1","ST","B43","Thiamethoxam","A",0.024,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"MD1502250021STCA1","ST","930","Bifenthrin","O",0.035,0.01,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"MD1502250047STCA1","ST","901","Endosulfan II","A",0.021,0.01,"M","GT",NA,NA,NA,"O","805","35","2","endosulfan ii"
"MD1505270012STCA1","ST","930","Bifenthrin","O",0.043,0.01,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"MD1505270021STCA1","ST","967","Imidacloprid","A",0.015,0.005,"M","LU",NA,NA,NA,"O","805","52","0.5","imidacloprid"
"CA1511160637STCA1P","ST","B52","Buprofezin","F",0.0087,0.0012,"M","LU",NA,NA,NA,"O","805","52","2.5","buprofezin"
"CA1511160637STCA1P","ST","B80","Acetamiprid","A",0.0085,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"CA1511160637STCA1P","ST","AGG","Flonicamid","A",0.11,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"CA1511160637STCA1P","ST","AFX","Novaluron","A",0.03,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"CA1512140373STCA1","ST","B43","Thiamethoxam","A",0.008,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"CA1512140373STCA1","ST","B80","Acetamiprid","A",0.0057,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"CA1512140419STCA1","ST","B80","Acetamiprid","A",0.0033,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"CA1512140419STCA1","ST","AGG","Flonicamid","A",0.022,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"CA1512140449STCA1","ST","ANE","Flupyradifurone","I",0.0028,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"CA1512140449STCA1","ST","B80","Acetamiprid","A",0.0017,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"CA1512140449STCA1","ST","B43","Thiamethoxam","A",0.052,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"CA1512140449STCA1","ST","930","Bifenthrin","O",0.025,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"CA1512140449STCA1","ST","052","Malathion","C",0.017,0.0025,"M","LU",NA,NA,NA,"O","805","52","8","malathion"
"CA1512140473STCA1","ST","967","Imidacloprid","A",0.023,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.5","imidacloprid"
"CA1512140473STCA1","ST","AES","Methoxyfenozide","I",0.011,0.0025,"M","LU",NA,NA,NA,"O","805","52","2","methoxyfenozide"
"CA1512140504STCA1","ST","B80","Acetamiprid","A",0.35,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"CA1512140504STCA1","ST","AGW","Chlorantraniliprole","I",0.022,0.005,"M","LU",NA,NA,NA,"O","805","52","1","chlorantraniliprole"
"CA1512140504STCA1","ST","AGG","Flonicamid","A",0.23,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"CA1512140521STCA1","ST","B80","Acetamiprid","A",0.26,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"CA1512140521STCA1","ST","AGG","Flonicamid","A",0.18,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"CA1512140542STCA1","ST","AGG","Flonicamid","A",0.025,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"CA1512140542STCA1","ST","AFX","Novaluron","A",0.024,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"CA1512140542STCA1","ST","930","Bifenthrin","O",0.064,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"CA1512140547STCA1","ST","930","Bifenthrin","O",0.034,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"CA1512140547STCA1","ST","AGG","Flonicamid","A",0.017,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"CA1512140624STCA1","ST","AFX","Novaluron","A",0.15,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"CA1512140624STCA1","ST","338","Dichlorvos (DDVP)","C",0.13,0.02,"M","LU",NA,NA,NA,"O","805","52","1","dichlorvos (ddvp)"
"CA1512140624STCA1","ST","808","Fenpropathrin","O",0.014,0.005,"M","GT",NA,NA,NA,"O","805","35","2","fenpropathrin"
"CA1512140624STCA1","ST","130","Trichlorfon","C",0.0044,0.0025,"M","LU",NA,"V",NA,"O","805","52","NT","trichlorfon"
"CA1512140624STCA1","ST","B43","Thiamethoxam","A",0.0017,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"CA1512140624STCA1","ST","930","Bifenthrin","O",0.049,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"CO1501210012STCA1","ST","AES","Methoxyfenozide","I",0.0037,0.0025,"M","LU",NA,NA,NA,"O","805","52","2","methoxyfenozide"
"CO1503230008STCA1","ST","AGG","Flonicamid","A",0.078,0.03,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"CO1503230008STCA1","ST","AGY","Spinetoram","I",0.064,0.01,"M","LU",NA,NA,NA,"O","805","52","1","spinetoram"
"CO1503230012STCA1","ST","B52","Buprofezin","F",0.097,0.0025,"M","LU",NA,NA,NA,"O","805","52","2.5","buprofezin"
"CO1504270012STCA1","ST","AGG","Flonicamid","A",0.044,0.03,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"CO1505260008STCA1","ST","930","Bifenthrin","O",0.031,0.01,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"CO1505260008STCA1","ST","338","Dichlorvos (DDVP)","C",0.029,0.02,"M","LU",NA,NA,NA,"O","805","52","1","dichlorvos (ddvp)"
"CO1505260008STCA1","ST","052","Malathion","C",0.011,0.005,"M","LU",NA,NA,NA,"O","805","52","8","malathion"
"CO1505260008STCA1","ST","967","Imidacloprid","A",0.035,0.005,"M","LU",NA,NA,NA,"O","805","52","0.5","imidacloprid"
"CO1505260010STCA1","ST","AGG","Flonicamid","A",0.2,0.03,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"CO1506220007STCA1","ST","930","Bifenthrin","O",0.15,0.01,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"CO1506220007STCA1","ST","B80","Acetamiprid","A",0.015,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"CO1506220010STCA1","ST","808","Fenpropathrin","O",0.0087,0.005,"M","GT",NA,NA,NA,"O","805","35","2","fenpropathrin"
"CO1506220010STCA1","ST","930","Bifenthrin","O",0.27,0.01,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"CO1507270010STCA1","ST","B80","Acetamiprid","A",0.02,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"CO1508240006STCA1","ST","052","Malathion","C",0.014,0.005,"M","LU",NA,NA,NA,"O","805","52","8","malathion"
"CO1508240006STCA1","ST","B43","Thiamethoxam","A",0.005,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"CO1508240006STCA1","ST","AES","Methoxyfenozide","I",0.0049,0.0025,"M","LU",NA,NA,NA,"O","805","52","2","methoxyfenozide"
"CO1508240006STCA1","ST","B80","Acetamiprid","A",0.19,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"CO1508240006STCA1","ST","930","Bifenthrin","O",0.055,0.01,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"CO1508240017STCA1","ST","AGY","Spinetoram","I",0.011,0.01,"M","LU",NA,NA,NA,"O","805","52","1","spinetoram"
"CO1508240017STCA1","ST","B80","Acetamiprid","A",0.06,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"CO1508240017STCA1","ST","930","Bifenthrin","O",0.05,0.01,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"CO1509210007STCA1","ST","930","Bifenthrin","O",0.052,0.01,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"CO1509210007STCA1","ST","B43","Thiamethoxam","A",0.041,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"CO1509210012STCA1","ST","B43","Thiamethoxam","A",0.022,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"CO1509210012STCA1","ST","052","Malathion","C",0.015,0.005,"M","LU",NA,NA,NA,"O","805","52","8","malathion"
"CO1510260009STCA1","ST","808","Fenpropathrin","O",0.024,0.005,"M","GT",NA,NA,NA,"O","805","35","2","fenpropathrin"
"CO1510260009STCA1","ST","AGW","Chlorantraniliprole","I",0.019,0.005,"M","LU",NA,NA,NA,"O","805","52","1","chlorantraniliprole"
"CO1510260009STCA1","ST","AGG","Flonicamid","A",0.012,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"CO1510260009STCA1","ST","967","Imidacloprid","A",0.0081,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.5","imidacloprid"
"CO1510260012STCA1","ST","930","Bifenthrin","O",0.034,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"CO1510260012STCA1","ST","B43","Thiamethoxam","A",0.0022,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"CO1511020009STCA1","ST","052","Malathion","C",0.028,0.0025,"M","LU",NA,NA,NA,"O","805","52","8","malathion"
"CO1511020009STCA1","ST","AEP","Clothianidin","F",0.0018,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","clothianidin"
"CO1511020009STCA1","ST","B80","Acetamiprid","A",0.0015,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"CO1511020009STCA1","ST","930","Bifenthrin","O",0.005,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"CO1511020009STCA1","ST","B43","Thiamethoxam","A",0.068,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"CO1511020012STCA1","ST","808","Fenpropathrin","O",0.012,0.005,"M","GT",NA,NA,NA,"O","805","35","2","fenpropathrin"
"CO1511020012STCA1","ST","ANE","Flupyradifurone","I",0.015,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"FL1501260009STCA1","ST","930","Bifenthrin","O",0.18,0.01,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1501260055STCA1","ST","AGY","Spinetoram","I",0.014,0.01,"M","LU",NA,NA,NA,"O","805","52","1","spinetoram"
"FL1501260055STCA1","ST","AFX","Novaluron","A",0.022,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"FL1501260057STCA1","ST","AGY","Spinetoram","I",0.035,0.01,"M","LU",NA,NA,NA,"O","805","52","1","spinetoram"
"FL1501260057STCA1","ST","902","Endosulfan sulfate","A",0.013,0.005,"M","GT",NA,NA,NA,"O","805","35","2","endosulfan sulfate"
"FL1501260073STCA1","ST","B80","Acetamiprid","A",0.067,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1501260075STCA1","ST","AFX","Novaluron","A",0.039,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"FL1502230062STCA1","ST","B80","Acetamiprid","A",0.0095,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1502230068STCA1A","ST","052","Malathion","C",0.065,0.005,"M","LU",NA,NA,NA,"O","805","52","8","malathion"
"FL1502230068STCA1A","ST","930","Bifenthrin","O",0.014,0.01,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1502230068STCA1B","ST","B80","Acetamiprid","A",0.017,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1502230074STCA1","ST","338","Dichlorvos (DDVP)","C",0.049,0.02,"M","LU",NA,NA,NA,"O","805","52","1","dichlorvos (ddvp)"
"FL1502230087STCA1","ST","AFX","Novaluron","A",0.16,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"FL1502230087STCA1","ST","930","Bifenthrin","O",0.072,0.01,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1503230020STCA1","ST","AGY","Spinetoram","I",0.016,0.01,"M","LU",NA,NA,NA,"O","805","52","1","spinetoram"
"FL1503230056STCA1","ST","AGW","Chlorantraniliprole","I",0.026,0.01,"M","LU",NA,NA,NA,"O","805","52","1","chlorantraniliprole"
"FL1503230056STCA1","ST","B43","Thiamethoxam","A",0.021,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"FL1503230058STCA1","ST","967","Imidacloprid","A",0.0055,0.005,"M","LU",NA,NA,NA,"O","805","52","0.5","imidacloprid"
"FL1503240041STCA1","ST","930","Bifenthrin","O",0.033,0.01,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1503240041STCA1","ST","AGY","Spinetoram","I",0.026,0.01,"M","LU",NA,NA,NA,"O","805","52","1","spinetoram"
"FL1504270019STCA1","ST","AFX","Novaluron","A",0.39,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"FL1504270040STCA1P","ST","AGG","Flonicamid","A",0.1,0.03,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"FL1504270058STCA1","ST","AGW","Chlorantraniliprole","I",0.011,0.01,"M","LU",NA,NA,NA,"O","805","52","1","chlorantraniliprole"
"FL1504270058STCA1","ST","AGG","Flonicamid","A",0.084,0.03,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"FL1504270066STCA1","ST","AGG","Flonicamid","A",0.23,0.03,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"FL1504270066STCA1","ST","AGY","Spinetoram","I",0.039,0.01,"M","LU",NA,NA,NA,"O","805","52","1","spinetoram"
"FL1504270066STCA1","ST","AFX","Novaluron","A",0.039,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"FL1504270085STCA1","ST","AGG","Flonicamid","A",0.27,0.03,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"FL1505260048STCA1","ST","B80","Acetamiprid","A",0.4,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1505260048STCA1","ST","AFX","Novaluron","A",0.043,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"FL1505260062STCA1","ST","AFX","Novaluron","A",0.028,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"FL1505260074STCA1","ST","930","Bifenthrin","O",0.067,0.01,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1505260074STCA1","ST","AGG","Flonicamid","A",0.044,0.03,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"FL1505260074STCA1","ST","AGY","Spinetoram","I",0.016,0.01,"M","LU",NA,NA,NA,"O","805","52","1","spinetoram"
"FL1506220002STCA1","ST","B80","Acetamiprid","A",0.1,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1506220025STCA1","ST","B80","Acetamiprid","A",0.089,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1506220025STCA1","ST","930","Bifenthrin","O",0.24,0.01,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1506220040STCA1","ST","B80","Acetamiprid","A",0.0076,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1506220040STCA1","ST","052","Malathion","C",0.019,0.005,"M","LU",NA,NA,NA,"O","805","52","8","malathion"
"FL1506220040STCA1","ST","AGG","Flonicamid","A",0.063,0.03,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"FL1506220058STCA1","ST","AGG","Flonicamid","A",0.24,0.03,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"FL1506220061STCA1","ST","B43","Thiamethoxam","A",0.007,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"FL1506220072STCA1","ST","808","Fenpropathrin","O",0.079,0.005,"M","GT",NA,NA,NA,"O","805","35","2","fenpropathrin"
"FL1506220072STCA1","ST","B43","Thiamethoxam","A",0.024,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"FL1506220072STCA1","ST","930","Bifenthrin","O",0.13,0.01,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1506220082STCA1","ST","AGG","Flonicamid","A",0.15,0.03,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"FL1506220082STCA1","ST","B43","Thiamethoxam","A",0.069,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"FL1507270020STCA1","ST","B80","Acetamiprid","A",0.1,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1507270080STCA1A","ST","930","Bifenthrin","O",0.079,0.01,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1507270080STCA1A","ST","B43","Thiamethoxam","A",0.046,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"FL1507270080STCA1A","ST","B80","Acetamiprid","A",0.012,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1507270080STCA1B","ST","AFX","Novaluron","A",0.021,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"FL1507270080STCA1B","ST","B80","Acetamiprid","A",0.19,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1507270080STCA1B","ST","AGY","Spinetoram","I",0.05,0.01,"M","LU",NA,NA,NA,"O","805","52","1","spinetoram"
"FL1507270087STCA1","ST","AGG","Flonicamid","A",0.13,0.03,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"FL1507270089STCA1","ST","AFX","Novaluron","A",0.11,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"FL1507270089STCA1","ST","AGY","Spinetoram","I",0.078,0.01,"M","LU",NA,NA,NA,"O","805","52","1","spinetoram"
"FL1508240009STCA1","ST","AGG","Flonicamid","A",0.067,0.03,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"FL1508240009STCA1","ST","B80","Acetamiprid","A",0.032,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1508240029STCA1","ST","B80","Acetamiprid","A",0.043,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1508240029STCA1","ST","930","Bifenthrin","O",0.043,0.01,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1508240066STCA1","ST","AGW","Chlorantraniliprole","I",0.012,0.01,"M","LU",NA,NA,NA,"O","805","52","1","chlorantraniliprole"
"FL1508240079STCA1","ST","B80","Acetamiprid","A",0.0032,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1508240079STCA1","ST","AGG","Flonicamid","A",0.076,0.03,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"FL1508240079STCA1","ST","B43","Thiamethoxam","A",0.044,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"FL1508240079STCA1","ST","808","Fenpropathrin","O",0.039,0.005,"M","GT",NA,NA,NA,"O","805","35","2","fenpropathrin"
"FL1508240082STCA1P","ST","AGG","Flonicamid","A",0.052,0.03,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"FL1508240082STCA1P","ST","AFX","Novaluron","A",0.048,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"FL1508240082STCA1P","ST","AGY","Spinetoram","I",0.034,0.01,"M","LU",NA,NA,NA,"O","805","52","1","spinetoram"
"FL1508250086STCA1","ST","808","Fenpropathrin","O",0.18,0.005,"M","GT",NA,NA,NA,"O","805","35","2","fenpropathrin"
"FL1509210048STCA1","ST","AGG","Flonicamid","A",0.081,0.03,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"FL1509210048STCA1","ST","808","Fenpropathrin","O",0.039,0.005,"M","GT",NA,NA,NA,"O","805","35","2","fenpropathrin"
"FL1509210048STCA1","ST","AFX","Novaluron","A",0.031,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"FL1509210079STCA1","ST","B43","Thiamethoxam","A",0.048,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"FL1509210079STCA1","ST","B80","Acetamiprid","A",0.029,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1509210079STCA1","ST","052","Malathion","C",0.017,0.005,"M","LU",NA,NA,NA,"O","805","52","8","malathion"
"FL1509210087STCA1","ST","930","Bifenthrin","O",0.065,0.01,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1509210088STCA1","ST","808","Fenpropathrin","O",0.29,0.005,"M","GT",NA,NA,NA,"O","805","35","2","fenpropathrin"
"FL1509220073STCA1","ST","B43","Thiamethoxam","A",0.024,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"FL1509220073STCA1","ST","052","Malathion","C",0.014,0.005,"M","LU",NA,NA,NA,"O","805","52","8","malathion"
"FL1509220073STCA1","ST","808","Fenpropathrin","O",0.38,0.005,"M","GT",NA,NA,NA,"O","805","35","2","fenpropathrin"
"FL1509220093STCA1","ST","B80","Acetamiprid","A",0.084,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1509220093STCA1","ST","B43","Thiamethoxam","A",0.0045,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"FL1510260025STCA1","ST","B43","Thiamethoxam","A",0.0018,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"FL1510260025STCA1","ST","930","Bifenthrin","O",0.024,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1510260065STCA1","ST","AFX","Novaluron","A",0.049,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"FL1510260079STCA1","ST","B80","Acetamiprid","A",0.12,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1510260079STCA1","ST","AFX","Novaluron","A",0.072,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"FL1510260079STCA1","ST","967","Imidacloprid","A",0.0056,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.5","imidacloprid"
"FL1510260079STCA1","ST","AGG","Flonicamid","A",0.047,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"FL1510260079STCA1","ST","AGW","Chlorantraniliprole","I",0.028,0.005,"M","LU",NA,NA,NA,"O","805","52","1","chlorantraniliprole"
"FL1510260079STCA1","ST","B52","Buprofezin","F",0.012,0.0012,"M","LU",NA,NA,NA,"O","805","52","2.5","buprofezin"
"FL1510260084STCA1","ST","930","Bifenthrin","O",0.044,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1510260084STCA1","ST","AGW","Chlorantraniliprole","I",0.036,0.005,"M","LU",NA,NA,NA,"O","805","52","1","chlorantraniliprole"
"FL1510260084STCA1","ST","B80","Acetamiprid","A",0.14,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1510260092STCA1","ST","B80","Acetamiprid","A",0.15,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1510260092STCA1","ST","930","Bifenthrin","O",0.044,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1510260092STCA1","ST","AGW","Chlorantraniliprole","I",0.038,0.005,"M","LU",NA,NA,NA,"O","805","52","1","chlorantraniliprole"
"FL1510270041STCA1","ST","AGW","Chlorantraniliprole","I",0.063,0.005,"M","LU",NA,NA,NA,"O","805","52","1","chlorantraniliprole"
